treated,age,age_2,educ,nodegree,black,hisp,married,re75,re75_dummy,re74,re74_dummy,re_diff_pre,afdc75,nchildren75,haschild,re79
0.0,48,2304,7,1,1,0,0,5907.081,1,4884.893,1,1022.188,0,1,1,3723.931
0.0,50,2500,8,1,1,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0
0.0,24,576,14,0,1,0,0,8950.123,1,9769.786,1,-819.6630000000005,0,2,1,11007.34
0.0,45,2025,8,1,1,0,0,8198.313,1,7157.345,1,1040.9679999999998,1,5,1,0.0
0.0,55,3025,0,1,1,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0
0.0,21,441,12,0,0,0,0,14320.2,1,3165.411,1,11154.789,0,1,1,4664.197
0.0,42,1764,12,0,1,0,0,0.0,0,5861.872,1,-5861.872,0,2,1,9946.396
0.0,20,400,12,0,0,0,0,8842.722,1,6991.259,1,1851.463,0,0,0,12598.77
0.0,47,2209,6,1,0,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
0.0,37,1369,14,0,0,0,0,18337.01,1,17976.41,1,360.59999999999854,0,1,1,17903.51
0.0,43,1849,16,0,0,0,0,24165.33,1,26378.42,1,-2213.0899999999965,0,0,0,21882.07
0.0,52,2704,12,0,0,0,0,17184.24,1,15436.26,1,1747.9800000000014,0,0,0,21484.21
0.0,26,676,14,0,1,0,0,12959.78,1,10840.55,1,2119.2300000000014,0,1,1,12200.91
0.0,47,2209,16,0,0,0,0,1074.015,1,1172.374,1,-98.35899999999992,0,1,1,95.4854
0.0,54,2916,6,1,0,0,0,8055.111,1,10746.76,1,-2691.6490000000003,0,0,0,13261.86
0.0,53,2809,12,0,0,0,0,2864.039,1,0.0,0,2864.039,0,1,1,1591.423
0.0,50,2500,9,1,0,0,0,5370.074,1,5080.289,1,289.78499999999985,0,0,0,0.0
0.0,53,2809,12,0,0,0,0,18347.75,1,19148.78,1,-801.0299999999988,0,1,1,18036.13
0.0,55,3025,14,0,0,0,0,11187.65,1,11137.56,1,50.09000000000015,0,0,0,11163.83
0.0,53,2809,12,0,0,0,0,18301.21,1,15944.29,1,2356.9199999999983,0,0,0,19892.79
0.0,35,1225,9,1,1,0,0,9182.826,1,9378.995,1,-196.1690000000017,0,0,0,7957.117
0.0,49,2401,16,0,0,0,0,23066.26,1,23447.49,1,-381.2300000000032,0,0,0,25877.87
0.0,37,1369,8,1,0,0,0,0.0,0,0.0,0,0.0,0,4,1,1379.234
0.0,30,900,9,1,1,0,0,7482.303,1,6383.578,1,1098.7249999999997,1,4,1,0.0
0.0,43,1849,8,1,1,0,0,0.0,0,0.0,0,0.0,1,7,1,132.6186
0.0,22,484,12,0,1,0,0,12315.37,1,13286.91,1,-971.539999999999,1,1,1,6527.488
0.0,24,576,13,0,1,0,0,19690.27,1,4884.893,1,14805.377,0,1,1,26523.72
0.0,26,676,12,0,0,0,0,12243.77,1,12114.54,1,129.22999999999956,0,1,1,14588.05
0.0,28,784,11,1,1,0,0,5370.074,1,3907.915,1,1462.1589999999997,0,1,1,5702.6
0.0,52,2704,8,1,1,0,0,0.0,0,976.9786,1,-976.9786,1,5,1,928.3303
0.0,28,784,12,0,0,0,0,7697.106,1,1211.453,1,6485.653,0,0,0,3978.558
0.0,26,676,6,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
0.0,46,2116,12,0,0,0,0,19087.03,1,20407.13,1,-1320.1000000000022,0,1,1,14088.08
0.0,52,2704,8,1,1,0,0,2301.972,1,9769.786,1,-7467.814,1,0,0,6630.931
0.0,22,484,15,0,0,0,0,2305.552,1,2932.89,1,-627.3379999999997,0,0,0,24255.94
0.0,54,2916,8,1,1,0,0,11690.65,1,11008.59,1,682.0599999999995,0,0,0,11529.86
0.0,52,2704,10,1,1,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0
0.0,44,1936,11,1,1,0,0,6444.088,1,8206.62,1,-1762.532000000001,0,3,1,10609.49
0.0,31,961,12,0,0,0,0,9845.136,1,7425.038,1,2420.098000000001,0,3,1,9946.396
0.0,23,529,12,0,0,0,0,15215.21,1,9019.467,1,6195.742999999999,0,1,1,23738.73
0.0,25,625,12,0,0,0,0,14910.91,1,14642.96,1,267.9500000000007,0,0,0,17823.94
0.0,27,729,14,0,0,0,0,13604.19,1,12704.63,1,899.5600000000013,0,0,0,15914.23
0.0,50,2500,12,0,0,0,0,9154.186,1,9167.968,1,-13.782000000001062,0,1,1,8689.172
0.0,30,900,10,1,1,0,0,6093.244,1,9378.995,1,-3285.751000000001,1,3,1,10609.49
0.0,48,2304,13,0,0,0,0,18795.26,1,17976.41,1,818.8499999999985,0,2,1,19760.17
0.0,41,1681,12,0,1,0,0,5012.069,1,0.0,0,5012.069,1,2,1,0.0
0.0,25,625,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
0.0,36,1296,15,0,0,0,0,29535.41,1,25792.24,1,3743.1699999999983,0,1,1,32654.68
0.0,31,961,12,0,1,0,0,5191.071,1,5080.289,1,110.78200000000017,1,4,1,0.0
0.0,42,1764,16,0,1,0,0,17363.24,1,17282.75,1,80.4900000000016,0,1,1,6630.931
0.0,35,1225,17,0,0,0,0,17898.46,1,18562.59,1,-664.130000000001,0,0,0,5569.981
0.0,55,3025,12,0,1,0,0,6343.847,1,2610.487,1,3733.36,0,1,1,0.0
0.0,54,2916,8,1,1,0,0,0.0,0,0.0,0,0.0,1,0,0,0.0
0.0,50,2500,14,0,1,0,0,18795.26,1,17233.9,1,1561.359999999997,0,2,1,15967.28
0.0,54,2916,17,0,1,0,0,23270.32,1,23330.25,1,-59.93000000000029,0,0,0,26017.12
0.0,46,2116,14,0,1,0,0,0.0,0,312.6331,1,-312.6331,1,4,1,0.0
0.0,24,576,17,0,0,0,0,7876.108,1,8792.808,1,-916.7000000000008,0,0,0,1259.877
0.0,36,1296,10,1,1,0,0,0.0,0,0.0,0,0.0,1,7,1,318.2847
0.0,53,2809,11,1,0,0,0,3938.054,1,7933.066,1,-3995.012,0,0,0,9018.065
0.0,27,729,14,0,0,0,0,7475.143,1,12407.63,1,-4932.486999999999,0,2,1,9548.54
0.0,36,1296,9,1,1,0,0,5679.748,1,3907.915,1,1771.8329999999996,1,5,1,4906.889
0.0,23,529,12,0,0,0,0,7160.098,1,1758.562,1,5401.536,0,0,0,8620.21
0.0,24,576,11,1,1,0,0,10332.02,1,0.0,0,10332.02,0,1,1,11999.33
0.0,40,1600,9,1,1,0,0,0.0,0,7425.038,1,-7425.038,0,1,1,5304.745
0.0,34,1156,10,1,1,0,0,895.0123,1,1758.562,1,-863.5496999999999,1,2,1,6630.931
0.0,35,1225,8,1,1,0,0,429.6059,1,4621.109,1,-4191.5031,1,4,1,9850.91
0.0,50,2500,12,0,0,0,0,12941.88,1,11788.22,1,1153.66,0,0,0,0.0
0.0,47,2209,14,0,1,0,0,7339.101,1,8206.62,1,-867.5190000000011,0,4,1,8620.21
0.0,34,1156,12,0,1,0,0,3436.847,1,0.0,0,3436.847,0,0,0,1856.661
0.0,28,784,14,0,1,0,0,13425.18,1,12114.54,1,1310.6399999999994,0,0,0,13261.86
0.0,46,2116,12,0,1,0,0,17900.25,1,15811.42,1,2088.83,0,0,0,17903.51
0.0,47,2209,12,0,1,0,0,7160.098,1,4884.893,1,2275.205,0,3,1,18195.27
0.0,27,729,12,0,1,0,0,1790.025,1,0.0,0,1790.025,1,1,1,9946.396
0.0,25,625,12,0,0,0,0,14320.2,1,1953.957,1,12366.243,0,0,0,13261.86
0.0,37,1369,12,0,0,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
0.0,54,2916,6,1,1,0,0,6089.664,1,6018.188,1,71.47599999999966,0,1,1,0.0
0.0,43,1849,8,1,0,0,0,3769.792,1,3204.49,1,565.3020000000001,0,0,0,10609.49
0.0,39,1521,12,0,1,0,0,116.3516,1,0.0,0,116.3516,1,3,1,242.6921
0.0,29,841,9,1,1,0,0,11277.16,1,13091.51,1,-1814.3500000000004,0,3,1,13566.88
0.0,46,2116,12,0,1,0,0,14320.2,1,11723.74,1,2596.460000000001,0,0,0,10609.49
0.0,45,2025,16,0,1,0,0,16110.22,1,15631.66,1,478.5599999999995,0,2,1,15914.23
0.0,45,2025,12,0,1,0,0,0.0,0,1869.937,1,-1869.937,1,1,1,0.0
0.0,28,784,11,1,1,0,0,0.0,0,0.0,0,0.0,1,6,1,0.0
0.0,30,900,12,0,1,0,0,16110.22,1,2000.852,1,14109.368,0,0,0,16046.85
0.0,39,1521,7,1,1,0,0,8771.12,1,10252.41,1,-1481.289999999999,0,7,1,7526.106
0.0,34,1156,12,0,1,0,0,5370.074,1,5275.685,1,94.3889999999992,1,2,1,5768.91
0.0,23,529,14,0,0,0,0,12530.17,1,11723.74,1,806.4300000000003,0,0,0,25197.54
0.0,34,1156,12,0,1,0,0,18795.26,1,16380.02,1,2415.239999999998,0,3,1,15365.19
0.0,49,2401,8,1,1,0,0,3098.532,1,7815.829,1,-4717.297,0,0,0,4376.414
0.0,23,529,16,0,0,0,0,17005.23,1,11235.25,1,5769.98,0,0,0,23871.35
0.0,50,2500,8,1,1,0,0,2327.032,1,2438.539,1,-111.50700000000006,0,1,1,2254.516
0.0,26,676,11,1,1,0,0,173.6324,1,0.0,0,173.6324,1,3,1,0.0
0.0,28,784,8,1,1,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
0.0,42,1764,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
0.0,34,1156,12,0,0,0,1,587.1281,1,6643.455,1,-6056.3269,0,2,1,6100.456
0.0,55,3025,3,1,1,0,0,2992.921,1,5940.03,1,-2947.109,1,2,1,0.0
0.0,41,1681,17,0,0,0,0,4296.059,1,4689.498,1,-393.4389999999994,0,0,0,5039.507
0.0,45,2025,11,1,1,0,0,3141.493,1,0.0,0,3141.493,0,2,1,0.0
0.0,24,576,12,0,1,0,0,2148.03,1,9277.389,1,-7129.358999999999,1,1,1,5315.354
0.0,41,1681,12,0,1,0,0,8538.417,1,6799.771,1,1738.6459999999995,0,4,1,795.7117
0.0,23,529,10,1,0,0,0,7160.098,1,11723.74,1,-4563.642,0,0,0,6498.312
0.0,54,2916,12,0,1,0,0,2470.234,1,1563.166,1,907.068,0,0,0,588.8267
0.0,43,1849,12,0,1,0,0,8994.874,1,7815.829,1,1179.045,0,4,1,0.0
0.0,33,1089,12,0,0,0,1,15394.21,1,13091.51,1,2302.699999999999,0,0,0,7957.117
0.0,32,1024,12,0,1,0,0,13425.18,1,16217.85,1,-2792.67,1,3,1,19627.55
0.0,25,625,14,0,0,0,0,17721.24,1,11723.74,1,5997.500000000002,0,0,0,29176.09
0.0,24,576,16,0,0,0,0,18616.26,1,15827.05,1,2789.209999999999,0,0,0,9946.396
0.0,46,2116,10,1,0,0,0,15653.76,1,23447.49,1,-7793.730000000001,0,1,1,3448.084
0.0,29,841,9,1,1,0,0,9845.136,1,8269.147,1,1575.9889999999996,0,4,1,12623.97
0.0,46,2116,11,1,1,0,0,10740.15,1,15862.22,1,-5122.07,0,6,1,0.0
0.0,36,1296,15,0,0,0,0,22214.21,1,19539.57,1,2674.6399999999994,0,1,1,13261.86
0.0,26,676,17,0,0,0,0,8055.111,1,2540.145,1,5514.966,0,0,0,13924.95
0.0,25,625,16,0,0,0,0,17184.24,1,16804.03,1,380.2100000000028,0,0,0,19184.61
0.0,38,1444,12,0,1,0,0,21480.29,1,19818.99,1,1661.2999999999993,0,3,1,12371.99
0.0,52,2704,9,1,1,0,0,21480.29,1,16217.85,1,5262.4400000000005,0,0,0,0.0
0.0,37,1369,10,1,1,0,0,537.0074,1,0.0,0,537.0074,1,4,1,0.0
0.0,21,441,10,1,1,0,0,0.0,0,0.0,0,0.0,0,2,1,0.0
0.0,45,2025,11,1,1,0,0,6265.086,1,4396.404,1,1868.682,0,0,0,5569.981
0.0,46,2116,7,1,1,0,0,1825.825,1,0.0,0,1825.825,0,2,1,0.0
0.0,51,2601,12,0,0,0,0,5907.081,1,7034.246,1,-1127.165,0,1,1,6630.931
0.0,27,729,8,1,0,0,0,161.1022,1,3321.727,1,-3160.6248,1,2,1,2450.792
0.0,50,2500,10,1,0,0,0,9666.133,1,9965.182,1,-299.0490000000009,0,0,0,9415.922
0.0,45,2025,12,0,0,0,0,10740.15,1,11723.74,1,-983.59,0,4,1,14588.05
0.0,45,2025,9,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
0.0,48,2304,9,1,0,0,0,0.0,0,0.0,0,0.0,0,1,1,0.0
0.0,52,2704,7,1,1,0,0,2237.531,1,586.1872,1,1651.3438,0,1,1,0.0
0.0,25,625,12,0,1,0,0,12351.17,1,13208.75,1,-857.5799999999999,0,1,1,12200.91
0.0,46,2116,12,0,1,0,0,5907.081,1,7425.038,1,-1517.9569999999994,0,1,1,6630.931
0.0,27,729,12,0,1,0,0,8950.123,1,2735.54,1,6214.583,0,2,1,8885.447
0.0,47,2209,10,1,0,0,0,0.0,0,0.0,0,0.0,0,1,1,0.0
0.0,47,2209,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
0.0,35,1225,17,0,0,0,0,27745.38,1,25792.24,1,1953.1399999999996,0,0,0,25197.54
0.0,21,441,9,1,0,1,0,0.0,0,0.0,0,0.0,1,2,1,0.0
0.0,20,400,13,0,1,0,0,5549.076,1,2344.749,1,3204.327,1,1,1,12598.77
0.0,46,2116,6,1,1,0,0,0.0,0,0.0,0,0.0,0,0,0,19892.79
0.0,53,2809,12,0,0,0,0,13604.19,1,12114.54,1,1489.6499999999996,0,2,1,10609.49
0.0,53,2809,12,0,0,0,0,4385.56,1,390.7914,1,3994.7686,0,0,0,278.4991
0.0,52,2704,10,1,0,0,0,14946.71,1,15436.26,1,-489.5500000000011,0,0,0,0.0
0.0,49,2401,13,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,22676.46
0.0,23,529,12,0,1,0,0,5119.47,1,5785.667,1,-666.1970000000001,1,1,1,6145.546
0.0,48,2304,11,1,1,0,0,7992.46,1,5803.253,1,2189.2070000000003,0,0,0,8495.548
0.0,31,961,11,1,1,0,0,5370.074,1,9378.995,1,-4008.921000000001,0,2,1,7294.023
0.0,27,729,17,0,1,0,0,26850.37,1,29700.15,1,-2849.7800000000025,0,0,0,39785.58
0.0,23,529,12,0,1,0,0,8413.115,1,11528.35,1,-3115.2350000000006,0,2,1,0.0
0.0,24,576,10,1,1,0,0,0.0,0,0.0,0,0.0,0,2,1,0.0
0.0,21,441,12,0,1,0,0,1288.818,1,0.0,0,1288.818,0,0,0,6043.43
0.0,49,2401,12,0,1,0,0,17900.25,1,16022.45,1,1877.7999999999995,0,0,0,17240.42
0.0,32,1024,17,0,0,0,0,7160.098,1,4884.893,1,2275.205,0,3,1,23871.35
0.0,54,2916,8,1,0,0,0,0.0,0,0.0,0,0.0,0,1,1,0.0
0.0,52,2704,9,1,1,0,0,2148.03,1,2198.202,1,-50.172000000000025,1,1,1,212.1898
0.0,32,1024,12,0,1,0,0,8629.709,1,9965.182,1,-1335.473,1,2,1,8909.318
0.0,30,900,12,0,1,0,0,14459.82,1,15242.82,1,-783.0,0,2,1,13261.86
0.0,21,441,11,1,1,0,0,0.0,0,1520.179,1,-1520.179,0,1,1,2652.372
0.0,27,729,12,0,0,0,0,9845.136,1,12759.34,1,-2914.204,0,0,0,12694.25
0.0,45,2025,12,0,1,0,0,6981.096,1,10434.13,1,-3453.034,0,2,1,10133.39
0.0,49,2401,12,0,0,0,0,18492.74,1,16608.64,1,1884.1000000000024,0,0,0,18746.97
0.0,29,841,11,1,0,0,0,15036.21,1,15045.47,1,-9.260000000000218,0,2,1,18566.61
0.0,41,1681,12,0,1,0,0,20048.28,1,17194.82,1,2853.459999999999,0,3,1,15914.23
0.0,45,2025,11,1,1,0,0,23270.32,1,21493.53,1,1776.7900000000009,0,1,1,23473.49
0.0,52,2704,12,0,1,0,0,7813.458,1,7620.433,1,193.02499999999964,0,3,1,7970.378
0.0,23,529,12,0,1,0,0,0.0,0,762.0433,1,-762.0433,1,3,1,7957.117
0.0,34,1156,7,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,0.0
0.0,41,1681,10,1,1,0,0,7904.749,1,14377.22,1,-6472.471,1,2,1,4243.795
0.0,43,1849,11,1,1,0,0,0.0,0,0.0,0,0.0,1,6,1,3654.969
0.0,31,961,12,0,1,0,0,0.0,0,0.0,0,0.0,0,3,1,0.0
0.0,27,729,17,0,0,0,0,20227.28,1,19359.81,1,867.4699999999975,0,0,0,29176.09
0.0,22,484,12,0,0,0,0,358.0049,1,7034.246,1,-6676.2411,0,0,0,0.0
0.0,31,961,17,0,0,0,0,5584.877,1,8206.62,1,-2621.7430000000004,0,0,0,16146.32
0.0,40,1600,11,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,13394.48
0.0,53,2809,6,1,0,0,0,0.0,0,0.0,0,0.0,0,2,1,0.0
0.0,50,2500,9,1,1,0,0,3866.453,1,8597.412,1,-4730.959000000001,0,0,0,0.0
0.0,37,1369,12,0,1,0,0,0.0,0,4914.203,1,-4914.203,1,5,1,6174.723
0.0,28,784,8,1,0,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
0.0,48,2304,7,1,1,0,0,0.0,0,0.0,0,0.0,0,1,1,0.0
0.0,53,2809,10,1,1,0,0,4296.059,1,7034.246,1,-2738.187,0,1,1,2339.392
0.0,39,1521,8,1,1,0,0,0.0,0,0.0,0,0.0,0,3,1,0.0
0.0,51,2601,12,0,0,0,0,16468.23,1,15827.05,1,641.1800000000003,0,0,0,15914.23
0.0,24,576,16,0,0,0,0,14076.75,1,15729.36,1,-1652.6100000000006,0,0,0,10824.33
0.0,50,2500,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
0.0,28,784,12,0,1,0,1,0.0,0,0.0,0,0.0,1,6,1,0.0
0.0,51,2601,7,1,1,0,0,4654.064,1,7815.829,1,-3161.7649999999994,0,0,0,5072.662
0.0,27,729,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
0.0,35,1225,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
0.0,35,1225,8,1,1,0,0,10740.15,1,8792.808,1,1947.3419999999987,0,1,1,10609.49
0.0,22,484,12,0,1,0,0,12530.17,1,13677.7,1,-1147.5300000000009,0,0,0,11935.67
0.0,43,1849,12,0,1,0,0,14320.2,1,13677.7,1,642.5,0,3,1,15914.23
0.0,37,1369,7,1,0,0,0,0.0,0,0.0,0,0.0,1,4,1,1903.077
0.0,38,1444,11,1,1,0,0,13425.18,1,13482.3,1,-57.11999999999898,0,0,0,14588.05
0.0,45,2025,11,1,1,0,0,463.6164,1,500.213,1,-36.59660000000002,0,2,1,4654.913
0.0,55,3025,11,1,0,0,1,21480.29,1,20516.55,1,963.7400000000016,0,0,0,0.0
0.0,33,1089,16,0,0,0,0,25060.34,1,25401.45,1,-341.1100000000006,0,0,0,25462.77
0.0,21,441,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
0.0,54,2916,8,1,1,0,0,6265.086,1,5861.872,1,403.214,0,1,1,9084.375
0.0,25,625,12,0,0,0,0,12530.17,1,12700.72,1,-170.54999999999927,0,0,0,18566.61
0.0,48,2304,12,0,0,0,0,16110.22,1,15631.66,1,478.5599999999995,0,1,1,21484.21
0.0,21,441,13,0,1,0,0,9487.13,1,9847.944,1,-360.8140000000003,0,0,0,11272.58
0.0,54,2916,12,0,0,0,0,15501.61,1,19813.13,1,-4311.52,0,0,0,0.0
0.0,25,625,13,0,1,0,0,10858.29,1,8597.412,1,2260.8780000000006,1,2,1,11935.67
0.0,51,2601,10,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,4401.612
0.0,47,2209,11,1,1,0,0,10740.15,1,11082.85,1,-342.7000000000007,0,1,1,13261.86
0.0,27,729,12,0,1,0,0,5475.685,1,13677.7,1,-8202.015,0,1,1,30767.52
0.0,24,576,16,0,1,0,0,17900.25,1,20516.55,1,-2616.2999999999997,0,0,0,17240.42
0.0,28,784,15,0,1,0,0,13604.19,1,15631.66,1,-2027.4699999999996,0,2,1,16546.82
0.0,20,400,12,0,0,0,0,12530.17,1,8988.203,1,3541.967000000001,0,0,0,0.0
0.0,54,2916,7,1,1,0,0,0.0,0,0.0,0,0.0,0,4,1,0.0
0.0,26,676,12,0,1,0,0,3759.052,1,7815.829,1,-4056.777,0,0,0,0.0
0.0,24,576,11,1,1,0,0,7160.098,1,9769.786,1,-2609.688,0,2,1,663.0931
0.0,23,529,11,1,1,0,0,6164.845,1,7456.301,1,-1291.456,0,0,0,5569.981
0.0,36,1296,12,0,0,0,0,8950.123,1,0.0,0,8950.123,0,0,0,5967.837
0.0,20,400,12,0,1,0,0,16647.23,1,8402.017,1,8245.213,0,0,0,16312.09
0.0,30,900,12,0,1,0,0,18795.26,1,21102.74,1,-2307.480000000003,0,0,0,20953.74
0.0,25,625,9,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,6213.182
0.0,48,2304,12,0,1,0,0,9845.136,1,10160.58,1,-315.4439999999995,1,1,1,4978.502
0.0,28,784,14,0,1,0,0,10632.75,1,11528.35,1,-895.6000000000004,0,0,0,11803.06
0.0,22,484,16,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,11935.67
0.0,23,529,13,0,1,0,0,331.1545,1,0.0,0,331.1545,0,2,1,1348.731
0.0,30,900,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
0.0,42,1764,12,0,0,0,0,30251.42,1,23447.49,1,6803.929999999997,0,0,0,30767.52
0.0,23,529,12,0,1,0,0,9875.565,1,8753.729,1,1121.8360000000011,0,1,1,11935.67
0.0,46,2116,6,1,0,0,1,0.0,0,0.0,0,0.0,1,2,1,79.57117
0.0,48,2304,10,1,1,0,0,17431.26,1,16413.24,1,1018.0199999999968,0,0,0,15606.56
0.0,22,484,12,0,0,0,0,2062.108,1,1758.562,1,303.5460000000003,0,0,0,13261.86
0.0,41,1681,12,0,1,0,0,1790.025,1,3517.123,1,-1727.098,1,2,1,19826.48
0.0,25,625,14,0,1,0,0,7160.098,1,21493.53,1,-14333.432,0,0,0,0.0
0.0,50,2500,12,0,0,0,0,4296.059,1,7655.604,1,-3359.545,0,0,0,5790.128
0.0,35,1225,11,1,1,0,0,5146.321,1,2741.402,1,2404.919,0,0,0,7999.555
0.0,27,729,9,1,1,0,0,7160.098,1,8835.795,1,-1675.697,0,3,1,1722.716
0.0,38,1444,11,1,1,0,0,15752.22,1,15830.96,1,-78.73999999999978,0,2,1,15542.9
0.0,21,441,11,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,1591.423
0.0,21,441,16,0,0,0,0,21480.29,1,0.0,0,21480.29,0,0,0,18699.22
0.0,32,1024,12,0,0,0,0,12530.17,1,14263.89,1,-1733.7199999999991,0,0,0,14588.05
0.0,25,625,12,0,0,0,0,8950.123,1,15631.66,1,-6681.537,0,0,0,9283.303
0.0,37,1369,11,1,1,0,0,5119.47,1,5181.895,1,-62.42500000000018,0,0,0,4177.486
0.0,51,2601,12,0,1,0,0,0.0,0,0.0,0,0.0,0,2,1,0.0
0.0,28,784,11,1,1,0,0,13425.18,1,13677.7,1,-252.52000000000044,0,2,1,13261.86
0.0,50,2500,12,0,0,0,0,17363.24,1,17585.62,1,-222.37999999999735,0,0,0,13261.86
0.0,23,529,16,0,0,0,0,19690.27,1,13286.91,1,6403.360000000001,0,0,0,26523.72
0.0,22,484,10,1,1,0,0,4009.655,1,9378.995,1,-5369.34,1,2,1,10476.87
0.0,26,676,12,0,1,0,0,2044.208,1,0.0,0,2044.208,1,2,1,448.2509
0.0,55,3025,9,1,0,0,0,0.0,0,0.0,0,0.0,0,0,0,4299.496
0.0,35,1225,13,0,1,0,0,19690.27,1,21493.53,1,-1803.2599999999984,0,3,1,22545.16
0.0,47,2209,12,0,1,0,0,0.0,0,1250.533,1,-1250.533,1,1,1,0.0
0.0,33,1089,10,1,1,0,0,6086.083,1,3505.399,1,2580.684,1,1,1,15430.18
0.0,55,3025,11,1,1,0,0,16955.11,1,10746.76,1,6208.35,0,0,0,17638.28
0.0,40,1600,12,0,0,0,0,25685.06,1,27941.59,1,-2256.529999999999,0,0,0,24136.59
0.0,48,2304,9,1,1,0,0,6086.083,1,8792.808,1,-2706.7250000000013,0,0,0,7957.117
0.0,55,3025,10,1,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0
0.0,22,484,14,0,0,0,0,8592.118,1,11723.74,1,-3131.6219999999994,0,0,0,14509.8
0.0,36,1296,17,0,0,0,0,5719.128,1,2102.458,1,3616.67,0,0,0,5901.528
0.0,40,1600,10,1,0,0,0,7322.991,1,7811.921,1,-488.9300000000003,0,2,1,7824.498
0.0,35,1225,11,1,1,0,0,7876.108,1,3517.123,1,4358.985000000001,1,4,1,5077.967
0.0,35,1225,12,0,1,0,0,14320.2,1,15240.87,1,-920.67,0,3,1,11935.67
0.0,23,529,17,0,0,0,0,2685.037,1,1016.058,1,1668.9789999999998,0,0,0,10609.49
0.0,54,2916,12,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0
0.0,55,3025,8,1,0,0,0,7978.14,1,8577.872,1,-599.7319999999991,0,0,0,6985.022
0.0,41,1681,14,0,0,0,0,11993.17,1,3126.332,1,8866.838,0,0,0,13735.31
0.0,39,1521,12,0,1,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
0.0,44,1936,7,1,1,0,0,0.0,0,500.213,1,-500.213,1,4,1,0.0
0.0,43,1849,16,0,0,0,1,17721.24,1,20125.76,1,-2404.519999999997,0,2,1,24932.3
0.0,52,2704,11,1,1,0,0,5370.074,1,5861.872,1,-491.7980000000007,0,0,0,2249.212
0.0,43,1849,12,0,1,0,0,4863.497,1,2344.749,1,2518.7480000000005,0,3,1,8076.474
0.0,45,2025,9,1,0,0,0,10024.14,1,10746.76,1,-722.6200000000008,0,0,0,8487.591
0.0,31,961,10,1,1,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
0.0,44,1936,11,1,1,0,0,2149.82,1,5861.872,1,-3712.052,1,2,1,5039.507
0.0,44,1936,12,0,1,0,0,16110.22,1,17067.82,1,-957.6000000000004,0,1,1,15914.23
0.0,26,676,16,0,1,0,0,17900.25,1,18099.51,1,-199.2599999999984,0,1,1,13261.86
0.0,33,1089,14,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,5172.126
0.0,39,1521,6,1,1,0,0,0.0,0,0.0,0,0.0,0,4,1,0.0
0.0,34,1156,11,1,1,0,0,12530.17,1,10930.44,1,1599.7299999999996,0,4,1,11139.96
0.0,42,1764,14,0,0,0,0,12530.17,1,13677.7,1,-1147.5300000000009,0,2,1,18566.61
0.0,42,1764,12,0,1,0,0,11778.36,1,13456.9,1,-1678.539999999999,0,2,1,8461.067
0.0,52,2704,7,1,0,0,0,13067.18,1,12474.06,1,593.1200000000008,0,0,0,13261.86
0.0,46,2116,15,0,0,0,0,23986.33,1,21493.53,1,2492.800000000003,0,1,1,23141.95
0.0,54,2916,8,1,1,0,0,1253.017,1,14060.68,1,-12807.663,0,1,1,3182.847
0.0,28,784,6,1,1,0,0,0.0,0,1758.562,1,-1758.562,1,3,1,0.0
0.0,44,1936,16,0,0,0,0,22375.31,1,17585.62,1,4789.690000000002,0,2,1,15251.14
0.0,29,841,16,0,0,0,0,24702.34,1,23447.49,1,1254.8499999999983,0,0,0,23340.88
0.0,32,1024,12,0,1,0,0,16647.23,1,15631.66,1,1015.5699999999996,0,3,1,22545.16
0.0,25,625,17,0,0,0,0,21480.29,1,19539.57,1,1940.7200000000007,0,0,0,23208.26
